"REMOVE","weather Australia","2"
"ADD","Provide information about the nearest public transportation options","62"
"ADD","Locate the nearest emergency room","17"
"ADD","What is the best way to improve physical fitness","2"
"ADD","Find the nearest art gallery","5"
"SWAP","weather Australia","1"
"SWAP","Are there any lectures on Saturday","13"
"SWAP","Where is DeepSpace located","5"
"SWAP","Which lectures are there on Monday at 9","4"
"SWAP","wiki where is the Taj Mahal located","3"
"SWAP","(2+3)/5+3/2","5"
"SWAP","which lectures are there on monday at 9","9"
"SWAP","which lectures are there on tuesday at 12","9"
"SWAP","which lectures are there at 12 on wednesday","15"
"SWAP","which lectures are there at 12 on thursday","23"
"SWAP","which lectures are there at 10 on friday","29"
"SWAP","how do I get to deepspace","5"
"SWAP","how do I get to the lecture hall","5"
"SWAP","how do she get to c.0016","14"
"SWAP","where is spacebox","3"
"SWAP","where is the project room","1"
"SWAP","where is c.0020 located","7"
"SWAP","weather Istanbul","2"
"SWAP","weather San Francisco","2"
"SWAP","wiki Maastricht","3"
"SWAP","wiki Alan Turing","3"
"SWAP","wiki natural language processing","30"
"SWAP","what is 9*12","2"
"SWAP","what is 1/0","1"
"SWAP","is 5+2 equal to 7","3"
"SWAP","is 4*23 equal to 82","4"
"SWAP","what is ((3+2)*4)/6","7"
"SWAP","what is 4^2","3"
"SWAP","what is the weather in London","1"
"SWAP","wiki who is Queen Elizabeth II","2"
"SWAP","how's the weather in Brussels","3"
"SWAP","at 16 on Sunday which lectures are there","19"
"SWAP","on monday at 9 which lectures are there","9"
"SWAP","where is the library located","3"
"SWAP","wiki what is the netherlands","1"
"SWAP","what's the weather like in Amsterdam","10"
"SWAP","can you find on wiki who is King Willem-Alexander","4"
"SWAP","is (5-3)*2 equal to 2","7"
"SWAP","what is ((3-9)^3)*2","7"
"SWAP","how do you get to deepspace","8"
"SWAP","what is the weather like in Singapore","4"
"SWAP","which lectures are there on friday at 10","45"
"SWAP","which lectures are there on thirsday at 11","12"
"SWAP","which lectures are there at 13 on wednesday","21"
"SWAP","which lectures are there at 12 on tuesday","50"
"SWAP","which lectures are there at 10 on Monday","7"
"SWAP","how do I get to spacedeep","7"
"SWAP","how do I get to the hall","9"
"SWAP","how do she get to c.1015","8"
"SWAP","where is box","1"
"SWAP","where is the project room","12"
"SWAP","where is b.1013 located","4"
"SWAP","weather Tokyo","2"
"SWAP","weather Mexico","7"
"SWAP","wiki Turing Test","4"
"SWAP","wiki Alex Friedman","15"
"SWAP","wiki theoritical computer science ","1"
"SWAP","what is 9*12","5"
"SWAP","what is 1/0","5"
"SWAP","is 15+2 equal to 17","3"
"SWAP","is 4*100 equal to 400","2"
"SWAP","what is ((3+2)*4)/6","14"
"SWAP","what is 4^2","7"
"SWAP","what is the weather in London","5"
"SWAP","wiki who is Queen Elizabeth II","9"
"SWAP","how's the weather in Brussels","14"
"SWAP","at 16 on Sunday which lectures are there","10"
"SWAP","on monday at 9 which lectures are there","15"
"SWAP","where is the library located","26"
"SWAP","wiki what is the netherlands","2"
"SWAP","what's the weather like in Amsterdam","2"
"SWAP","wiki who is King Willem-Alexander","9"
"SWAP","is (9-8)*3 equal to 1","3"
"SWAP","what is ((3-12)^3)*2","1"
"SWAP","how do you get to deepspace","8"
"SWAP","what is the weather like in Philippines","3"
"SWAP","which lectures are there on friday at 15","11"
"SWAP","which lectures are there on thirsday at 13","28"
"SWAP","which lectures are there at 9 on wednesday","9"
"SWAP","which lectures are there at 10 on tuesday","16"
"SWAP","which lectures are there at 15 on Monday","15"
"SWAP","how do I get to deepspa","3"
"SWAP","how do I get to the hall lecture","16"
"SWAP","how do she get to c.2011","3"
"SWAP","where is box","2"
"SWAP","where is the room project","1"
"SWAP","where is b.3001 located","1"
"SWAP","weather Beijing","4"
"SWAP","weather Mexico City","1"
"SWAP","wiki what is software testing","2"
"SWAP","wiki computer graphics algorithms","3"
"SWAP","wiki Linear programming ","12"
"SWAP","what is 3*32","5"
"SWAP","what is 8/0","4"
"SWAP","is 15+2 equal to 17","3"
"SWAP","is 83*40 equal to 3320","1"
"SWAP","what is ((3+2)*4)/6","11"
"SWAP","what is 13^2","3"
"SWAP","what is the weather in Edingburgh","5"
"SWAP","wiki who is the current president of Canada","8"
"SWAP","how's the weather in Antwerp","2"
"SWAP","at 13 on Sunday which lectures are there","25"
"SWAP","on thursday at 9 which lectures are there","48"
"SWAP","where is the Randwyck library located","8"
"SWAP","wiki what is the netherlands","7"
"SWAP","what's the weather like in Njimegen","7"
"SWAP","wiki what are the current emerging trends in cybersecurity","9"
"SWAP","is (27)**3 equal to 19683","4"
"SWAP","what is ((3-12)^3)*2","5"
"SWAP","how do you get to deepspace","2"
"SWAP","what is the weather like in Laos","6"
"SWAP","is 5+2 equal to 7","2"
"SWAP","is 4*23 equal to 82","2"
"SWAP","what is ((3+2)*4)/6","11"
"SWAP","is 63*54 equal to 3402","1"
"SWAP","is 4*20 equal to 80","3"
"SWAP","what is ((5+19)*4)/6","17"
"SWAP","how do you get to place","4"
"SWAP","what is the weather like in Namibia","2"
"SWAP","is 572+3654 equal to 4226","1"
"SWAP","is 7**3 equal to 343","3"
"SWAP","what is ((29-12)^3)*2","10"
"SWAP","is 47*29 equal to 1363","3"
"SWAP","What are the available lectures on Tuesday at 14","32"
"SWAP","Can you provide information on the location of the physics lab","1"
"SWAP","Please tell me where I can find room B.1020","11"
"SWAP","What is the weather forecast for Sydney","1"
"SWAP","Do you have any details on the lecture schedule for Wednesday at 11","5"
"SWAP","wiki Tell me about the history of the Eiffel Tower","13"
"SWAP","What is the value of (4*5)/(2+1)","8"
"SWAP","Which lectures are scheduled for Monday at 13","17"
"SWAP","Could you provide information on the location of the computer science department","3"
"SWAP","Where can I find the seminar room","49"
"SWAP","What is the weather like in New York City","4"
"SWAP","wiki Provide me with information on the topic ""Machine Learning""","21"
"SWAP","Is (10-3)*5 equal to 35","1"
"SWAP","What is the result of ((6-2)^2)3","9"
"SWAP","How can I reach the auditorium","16"
"SWAP","Tell me the current weather conditions in Tokyo","9"
"SWAP","Which lectures are scheduled for Friday at 11","35"
"SWAP","What are the lecture timings for Thursday at 12","6"
"SWAP","Please provide details on the lectures at 10 on Wednesday","28"
"SWAP","Where can I find the cafeteria","21"
"SWAP","Where is the meeting room located","6"
"SWAP","Where is room C.2005 situated","13"
"SWAP","What is the weather like in Paris","9"
"SWAP","wiki What is the population of Germany","9"
"SWAP","What are the current weather conditions in Rome","1"
"SWAP","Which lectures are scheduled at 15 on Sunday","11"
"SWAP","On Monday at 9","4"
"SWAP","Where is the university library situated","23"
"SWAP","wiki Tell me about the geography of Canada","3"
"SWAP","What is the weather forecast for Barcelona","2"
"SWAP","wiki Provide information on King Henry VIII","4"
"SWAP","Is (5+3)/2 equal to 4","1"
"SWAP","What is the result of ((8-4)^3)2","5"
"SWAP","How do I get to the gymnasium","25"
"SWAP","What is the weather like in Sydney","2"
"SWAP","Which lectures are scheduled for Tuesday at 16","14"
"SWAP","What lectures are available on Friday at 15","14"
"SWAP","Which lectures are scheduled at 9 on Wednesday","15"
"SWAP","Tell me the location of room C.1010","9"
"SWAP","Where can I find the project room","14"
"SWAP","Where is room D.3005 situated","9"
"SWAP","What is the weather forecast for Beijing","2"
"SWAP","What is the current population of Mexico City","7"
"SWAP","wiki Tell me about the history of artificial intelligence","27"
"SWAP","wiki What are the fundamentals of computer networking","16"
"SWAP","wiki Provide information on the concept of Big O notation","21"
"SWAP","What is the result of 79","5"
"SWAP","What is the value of 10/0","3"
"SWAP","Is 20+5 equal to 25","4"
"SWAP","Is 310 equal to 30","2"
"SWAP","What is the result of ((4+3)*2)/6","16"
"SWAP","What is 5^2","8"
"SWAP","What is the weather like in Tokyo","18"
"SWAP","wiki Who is the current Prime Minister of the United Kingdom","18"
"SWAP","How's the weather in Berlin","17"
"SWAP","Which lectures are scheduled at 13 on Sunday","12"
"SWAP","On Thursday at 9","1"
"SWAP","Where is the library located on campus","4"
"SWAP","wiki Tell me about the history of the Netherlands","17"
"SWAP","What's the weather like in Amsterdam","4"
"SWAP","wiki Who is the current King of Spain","28"
"SWAP","Is (6-4)3 equal to 6","3"
"SWAP","What is the result of ((5-8)^3)2","18"
"SWAP","How can I reach DeepSpace Center","13"
"SWAP","What is the weather like in Manila","5"
"SWAP","Which lectures are available on Friday at 15","12"
"SWAP","Which lectures are scheduled at 13 on Thursday","26"
"SWAP","What are the lecture timings for Wednesday at 9","17"
"SWAP","Which lectures are scheduled at 10 on Tuesday","16"
"SWAP","Which lectures are scheduled at 15 on Monday","12"
"SWAP","How do I get to DeepSpa","16"
"SWAP","How can I reach the lecture hall","29"
"SWAP","How does she get to room C.2011","14"
"SWAP","Where can I find the box","3"
"SWAP","Where is the project room located","12"
"SWAP","Where is room B.3005 situated","8"
"SWAP","What is the weather forecast for Shanghai","3"
"SWAP","wiki What is the current population of Seoul","17"
"SWAP","wiki Tell me about software testing methodologies","6"
"SWAP","wiki What are the principles of computer graphics","11"
"SWAP","wiki Provide information on the field of artificial intelligence","17"
"SWAP","What is the result of 632","4"
"SWAP","What is the value of 10/0","5"
"SWAP","Is 17+2 equal to 19","5"
"SWAP","Is 8340 equal to 3320","3"
"SWAP","What is the result of ((3+2)4)/6","11"
"SWAP","What is 13^2","2"
"SWAP","What is the weather like in Edinburgh","2"
"SWAP","wiki Who is the current President of Canada","55"
"SWAP","How's the weather in Brussels","2"
"SWAP","Which lectures are scheduled at 13 on Sunday","9"
"SWAP","On Thursday at 9","3"
"SWAP","Where is the Randwyck library situated","1"
"SWAP","wiki Tell me about the geography of the Netherlands","23"
"SWAP","What's the weather like in Nijmegen","1"
"SWAP","wiki Provide information on current emerging trends in cybersecurity","39"
"SWAP","Is (5-3)^2 equal to 4","1"
"SWAP","What is the result of ((3-12)^3)2","15"
"SWAP","How do you get to DeepSpace Center","5"
"SWAP","What is the weather like in Vientiane","1"
"SWAP","Is 5+2 equal to 7","3"
"SWAP","Is 423 equal to 82","2"
"SWAP","What is the result of ((3+2)4)/6","15"
"SWAP","Is 6354 equal to 3402","3"
"SWAP","Is 420 equal to 80","6"
"SWAP","What is the result of ((5+19)*4)/6","3"
"SWAP","How do you get to the desired place","15"
"SWAP","What is the weather like in Windhoek","6"
"SWAP","Is 572+3654 equal to 4226","5"
"SWAP","Is 7^3 equal to 343","2"
"SWAP","What is the result of ((29-12)^3)2","18"
"SWAP","Is 4729 equal to 1363","6"
"SWAP","wiki What are the benefits of exercise","1"
"SWAP","wiki Who is Marie Curie","7"
"SWAP","wiki What is the theory of relativity","22"
"SWAP","wiki How does photosynthesis work","3"
"SWAP","wiki Explain the concept of supply and demand","12"
"SWAP","wiki What are the symptoms of COVID-19","11"
"SWAP","wiki Who is Nelson Mandela","13"
"SWAP","wiki What is the history of Ancient Rome","12"
"SWAP","wiki How does the internet work","9"
"SWAP","wiki What are the principles of democracy","10"
"SWAP","wiki Explain the process of fermentation","21"
"SWAP","wiki Who is Albert Einstein","5"
"SWAP","wiki What are the different types of renewable energy","1"
"SWAP","wiki What is the meaning of life","9"
"SWAP","wiki Explain the concept of quantum mechanics","9"
"SWAP","wiki Who is Leonardo da Vinci","9"
"SWAP","wiki What is the history of the Industrial Revolution","44"
"SWAP","wiki How do vaccines work","13"
"SWAP","wiki Who is Isaac Newton","9"
"SWAP","wiki What are the effects of climate change","1"
"SWAP","What is the weather like today","3"
"SWAP","Are there any available appointments","6"
"SWAP","Where can I find a good restaurant","15"
"SWAP","Which movies are playing tonight","5"
"SWAP","wiki Tell me about the history of Ancient Rome","11"
"SWAP","Calculate the value of (4+5)/2","6"
"SWAP","Which books are recommended for beginners","2"
"SWAP","Tell me about the latest fashion trends","16"
"SWAP","Find the nearest gas station","10"
"SWAP","Who is the current President of the United States","13"
"SWAP","What are the symptoms of the common cold","1"
"SWAP","Is 7+3 equal to 10","3"
"SWAP","Evaluate the expression (2*3+4)/5","14"
"SWAP","How long does it take to get to the airport","13"
"SWAP","Where can I buy concert tickets","2"
"SWAP","What time does the train arrive","8"
"SWAP","Provide information about the nearest hotels","4"
"SWAP","Locate the nearest pharmacy","21"
"SWAP","What is the weather forecast for tomorrow","7"
"SWAP","wiki Explain the concept of artificial intelligence","8"
"SWAP","What is the best way to learn a new language","1"
"SWAP","Find the nearest parking lot","3"
"SWAP","Recommend a good book to read","1"
"SWAP","What are the ingredients for a classic margherita pizza","10"
"SWAP","Is it going to rain today","1"
"SWAP","What is the capital of France","8"
"SWAP","Who won the Nobel Prize in Physics in 2020","30"
"SWAP","What are the top tourist attractions in London","11"
"SWAP","Tell me about the history of photography","5"
"SWAP","Calculate the area of a triangle with base 5 and height 8","13"
"SWAP","What are the opening hours of the museum","16"
"SWAP","Find the nearest ATM","2"
"SWAP","What is the current exchange rate between US dollars and Euros","5"
"SWAP","Is 10 divided by 2 equal to 5","6"
"SWAP","What is the square root of 16","2"
"SWAP","What is the temperature in New York City","9"
"SWAP","wiki Who is the Prime Minister of Canada","32"
"SWAP","What is the best time to visit the Grand Canyon","56"
"SWAP","Provide information about the nearest shopping mall","6"
"SWAP","Locate the nearest post office","8"
"SWAP","What is the best way to lose weight","2"
"SWAP","Find the nearest coffee shop","4"
"SWAP","What is the weather like in Sydney","9"
"SWAP","Who is the author of the book ""To Kill a Mockingbird""","13"
"SWAP","What is the population of Tokyo","3"
"SWAP","What are the benefits of regular exercise","19"
"SWAP","Tell me about the history of the Internet","8"
"SWAP","Calculate the value of pi to the nearest hundredth","2"
"SWAP","What are the opening hours of the library","15"
"SWAP","Find the nearest gym","5"
"SWAP","What is the current stock price of Apple","4"
"SWAP","Is 20 multiplied by 3 equal to 60","8"
"SWAP","What is the cube root of 27","8"
"SWAP","What is the weather like in Paris","5"
"SWAP","wiki Who is the CEO of Microsoft","12"
"SWAP","What is the best time to visit the Eiffel Tower","16"
"SWAP","Provide information about the nearest bus stop","15"
"SWAP","Locate the nearest hospital","4"
"SWAP","What is the best way to improve memory","5"
"SWAP","Find the nearest bookstore","4"
"SWAP","wiki Tell me about the history of Ancient Egypt","9"
"SWAP","wiki What are the side effects of the COVID-19 vaccine","9"
"SWAP","wiki What is the capital of Brazil","13"
"SWAP","wiki Who invented the telephone","16"
"SWAP","wiki Explain the process of cellular respiration","37"
"SWAP","wiki What are the different programming languages","1"
"SWAP","wiki What is the population of New York City","7"
"SWAP","wiki Describe the structure of DNA","6"
"SWAP","wiki Who painted the Mona Lisa","9"
"SWAP","wiki What are the major causes of air pollution","37"
"SWAP","wiki What is the meaning of the term ""sustainability""","25"
"SWAP","wiki Who discovered penicillin","26"
"SWAP","wiki Explain the concept of artificial intelligence","15"
"SWAP","wiki What are the major components of the human nervous system","5"
"SWAP","wiki Who wrote the play Romeo and Juliet","10"
"SWAP","wiki What are the benefits of regular exercise","5"
"SWAP","wiki Explain the process of photosynthesis","20"
"SWAP","wiki What are the stages of mitosis","12"
"SWAP","wiki Who is the current Prime Minister of the United Kingdom","13"
"SWAP","wiki Describe the process of digestion","7"
"SWAP","wiki What are the major branches of science","3"
"SWAP","wiki Who composed the symphony ""Ode to Joy""","6"
"SWAP","wiki Explain the concept of supply and demand","9"
"SWAP","wiki What are the major types of renewable energy sources","3"
"SWAP","wiki Who is the author of the novel ""Pride and Prejudice""","18"
"SWAP","wiki Describe the process of evolution","7"
"SWAP","wiki What are the major causes of climate change","15"
"SWAP","wiki Who discovered the theory of general relativity","6"
"SWAP","wiki wiki Explain the concept of quantum mechanics","49"
"SWAP","wiki What are the major features of the human respiratory system","3"
"SWAP","wiki Who is the artist behind the painting ""Starry Night""","11"
"SWAP","wiki What are the benefits of meditation","6"
"SWAP","wiki Describe the process of plate tectonics","11"
"SWAP","wiki Who is the current President of the United States","23"
"SWAP","wiki Explain the concept of genetic inheritance","10"
"SWAP","wiki What are the major types of renewable energy sources","8"
"SWAP","wiki Who is the author of the play ""Hamlet""","27"
"SWAP","wiki Describe the process of cellular division","14"
"SWAP","wiki What are the major factors influencing climate change","16"
"SWAP","wiki Who discovered the theory of relativity","5"
"SWAP","wiki Explain the concept of artificial neural networks","13"
"SWAP","What is the average rainfall in Seattle","2"
"SWAP","Are there any available hotel rooms","23"
"SWAP","Where can I find a good sushi restaurant","13"
"SWAP","Which concerts are happening this weekend","52"
"SWAP","wiki Explain the theory of relativity","25"
"SWAP","Evaluate the expression (6/2)*(4-1)","8"
"SWAP","Which programming languages are in high demand","2"
"SWAP","Tell me about the latest technology trends","7"
"SWAP","Find the nearest park","7"
"SWAP","wiki Who is the current Prime Minister of the United Kingdom","25"
"SWAP","wiki What are the symptoms of COVID-19","22"
"SWAP","Is 8-3 equal to 5","8"
"SWAP","Evaluate the expression (5^2)/3","5"
"SWAP","How long does it take to drive to the beach","3"
"SWAP","Where can I buy concert tickets online","13"
"SWAP","What time does the bus depart","6"
"SWAP","Provide information about local tourist attractions","11"
"SWAP","Locate the nearest movie theater","7"
"SWAP","What is the weather forecast for next week","6"
"SWAP","wiki Explain the concept of machine learning","9"
"SWAP","What is the best method to study for exams","2"
"SWAP","Find the nearest parking garage","10"
"SWAP","Recommend a good movie to watch","4"
"SWAP","What are the ingredients for a classic chocolate chip cookie","4"
"SWAP","Is it going to snow tomorrow","1"
"SWAP","What is the capital of Japan","5"
"SWAP","wiki Who won the Nobel Prize in Literature in 2021","15"
"SWAP","What are the must-visit places in New York City","4"
"SWAP","wiki Tell me about the history of the Renaissance","18"
"SWAP","Calculate the area of a circle with radius 10","3"
"SWAP","What are the operating hours of the amusement park","9"
"SWAP","Find the nearest gas station with a car wash","21"
"SWAP","What is the current price of gold","1"
"SWAP","Is 15 divided by 3 equal to 5","5"
"SWAP","What is the square root of 25","7"
"SWAP","What is the temperature in Los Angeles","3"
"SWAP","wiki Who is the President of France","7"
"SWAP","What is the best time to visit the Great Wall of China","34"
"SWAP","Provide information about the nearest shopping center","2"
"SWAP","Locate the nearest train station","13"
"SWAP","What is the best way to reduce stress","2"
"SWAP","Find the nearest pharmacy with 24-hour service","7"
"SWAP","What is the weather like in Dubai","2"
"SWAP","wiki Who is the author of the book ""1984""","26"
"SWAP","What is the population of New Delhi","17"
"SWAP","What are the benefits of a balanced diet","5"
"SWAP","wiki Tell me about the history of the Industrial Revolution","18"
"SWAP","Calculate the value of e raised to the power of 2","2"
"SWAP","What are the opening hours of the zoo","13"
"SWAP","Find the nearest post office with passport services","6"
"SWAP","What is the current exchange rate between US dollars and British pounds","1"
"SWAP","Is 12 multiplied by 4 equal to 48","7"
"SWAP","What is the cube root of 64","6"
"SWAP","What is the weather like in Miami","4"
"SWAP","wiki Who is the founder of Amazon","7"
"SWAP","What is the best time to visit the Colosseum","13"
"SWAP","Provide information about the nearest public transportation options","9"
"SWAP","Locate the nearest emergency room","2"
"SWAP","What is the best way to improve physical fitness","3"
"SWAP","Find the nearest art gallery","6"
